date,item_id,item_type,item_name,unit_cost,min_required,max_capacity,current_stock,avg_usage_per_day,restock_lead_time,vendor_id
2024-07-28,207,Consumable,Blood Bags,507,739,4155,3954,111,13,V005
2024-07-28,205,Consumable,Syringe,21,4961,13340,5358,1216,10,V001
2024-07-28,100,Equipment,Ventilator,2232401,7,31,19,4,18,V005
2024-07-29,104,Equipment,Hospital Bed,28362,30,188,54,3,24,V001
2024-07-29,107,Equipment,Infusion Pump,212601,7,27,26,10,10,V002
2024-07-29,102,Equipment,Defibrilator,445991,4,14,13,0,40,V001
2024-07-29,102,Equipment,Defibrilator,384358,3,14,14,1,31,V003
2024-07-30,106,Equipment,MRI Scanner,29074330,1,3,1,0,32,V001
2024-07-30,205,Consumable,Syringe,24,3633,15333,8859,605,7,V004
2024-07-30,100,Equipment,Ventilator,3142549,5,48,16,1,19,V002
2024-07-31,202,Consumable,Surgical Mask,7,7497,36201,12028,1715,9,V002
2024-07-31,100,Equipment,Ventilator,1999337,6,31,25,3,23,V001
2024-07-31,105,Equipment,ECG Machine,256587,5,15,7,0,18,V001
2024-08-01,200,Consumable,Gloves,6,2181,5040,4116,786,8,V005
2024-08-01,100,Equipment,Ventilator,2232401,6,43,36,5,21,V005
2024-08-02,101,Equipment,X-Ray-Machine,4612827,5,15,5,0,33,V005
2024-08-02,203,Consumable,Gown,81,1873,4110,2071,257,10,V004
2024-08-02,204,Consumable,Face Shield,82,1293,5965,4523,395,7,V005
2024-08-02,200,Consumable,Gloves,6,1905,9448,4219,242,6,V005
2024-08-03,201,Consumable,IV Drip,248,831,4700,3383,146,9,V002
2024-08-03,100,Equipment,Ventilator,2900485,10,33,22,3,23,V003
2024-08-03,102,Equipment,Defibrilator,383361,5,10,10,0,31,V004
2024-08-04,207,Consumable,Blood Bags,795,437,4802,2293,127,13,V003
2024-08-04,205,Consumable,Syringe,23,4336,16431,4549,1431,7,V002
2024-08-04,104,Equipment,Hospital Bed,28362,99,300,261,3,15,V001
2024-08-04,203,Consumable,Gown,237,1426,3210,2014,404,12,V003
2024-08-04,102,Equipment,Defibrilator,383361,1,12,11,0,40,V004
2024-08-04,207,Consumable,Blood Bags,843,979,4058,1396,80,5,V004
2024-08-04,203,Consumable,Gown,81,1373,4529,3868,117,11,V004
2024-08-05,103,Equipment,Wheelchair,13926,7,65,56,0,15,V005
2024-08-05,105,Equipment,ECG Machine,230753,2,14,10,2,29,V004
2024-08-06,207,Consumable,Blood Bags,843,914,2770,2009,78,7,V004
2024-08-06,205,Consumable,Syringe,23,4192,18542,7272,1863,5,V005
2024-08-06,103,Equipment,Wheelchair,6566,8,56,29,0,19,V001
2024-08-07,101,Equipment,X-Ray-Machine,4612827,5,11,7,0,44,V005
2024-08-07,102,Equipment,Defibrilator,704572,3,9,3,0,39,V005
2024-08-08,207,Consumable,Blood Bags,762,928,2086,1930,75,9,V001
2024-08-08,206,Consumable,Bandages,39,3516,8592,7198,608,3,V004
2024-08-09,208,Consumable,Antiseptic Solution,319,1989,7769,3247,472,7,V002
2024-08-09,201,Consumable,IV Drip,246,484,4502,3390,163,8,V005
2024-08-09,204,Consumable,Face Shield,78,975,6992,1406,161,5,V004
2024-08-10,100,Equipment,Ventilator,2900485,6,39,9,2,26,V003
2024-08-10,102,Equipment,Defibrilator,384358,5,10,5,0,35,V003
2024-08-10,208,Consumable,Antiseptic Solution,378,821,7346,1032,494,8,V004
2024-08-11,106,Equipment,MRI Scanner,31100685,2,4,3,0,34,V003
2024-08-11,207,Consumable,Blood Bags,843,374,1931,1913,84,7,V004
2024-08-11,102,Equipment,Defibrilator,704572,2,12,11,0,34,V005
2024-08-11,207,Consumable,Blood Bags,507,773,4738,3102,97,15,V005
2024-08-12,102,Equipment,Defibrilator,704572,1,9,6,0,35,V005
2024-08-12,208,Consumable,Antiseptic Solution,631,533,4932,4437,234,7,V001
2024-08-13,204,Consumable,Face Shield,82,1045,8181,3085,215,5,V005
2024-08-13,206,Consumable,Bandages,42,1227,8280,5871,347,8,V003
2024-08-13,209,Consumable,Cotton Rolls,85,385,4245,1778,146,6,V003
2024-08-14,203,Consumable,Gown,102,1111,7400,5413,477,5,V005
2024-08-14,106,Equipment,MRI Scanner,31100685,1,4,4,1,38,V003
2024-08-14,207,Consumable,Blood Bags,795,814,2736,2017,66,7,V003
2024-08-14,202,Consumable,Surgical Mask,5,4622,23878,23011,872,7,V005
2024-08-15,201,Consumable,IV Drip,237,568,2952,1675,107,10,V004
2024-08-15,208,Consumable,Antiseptic Solution,349,1307,6736,5726,408,5,V005
2024-08-15,204,Consumable,Face Shield,82,1783,8354,7228,606,5,V005
2024-08-15,104,Equipment,Hospital Bed,16130,86,158,90,3,17,V004
2024-08-15,208,Consumable,Antiseptic Solution,378,1481,6933,5084,213,8,V004
2024-08-15,202,Consumable,Surgical Mask,5,4859,47688,46693,813,4,V005
2024-08-15,206,Consumable,Bandages,41,1230,10388,9572,1356,4,V005
2024-08-15,206,Consumable,Bandages,39,1448,8627,8480,376,3,V004
2024-08-16,209,Consumable,Cotton Rolls,85,941,3457,1213,265,7,V003
2024-08-16,206,Consumable,Bandages,39,3900,11705,7949,944,10,V004
2024-08-16,105,Equipment,ECG Machine,313120,2,11,10,2,19,V005
2024-08-16,102,Equipment,Defibrilator,704572,3,13,8,1,32,V005
2024-08-17,101,Equipment,X-Ray-Machine,2798274,2,18,17,0,43,V001
2024-08-17,202,Consumable,Surgical Mask,7,5229,30087,24675,2789,4,V002
2024-08-17,100,Equipment,Ventilator,3142549,8,39,38,2,26,V002
2024-08-17,208,Consumable,Antiseptic Solution,319,1844,7622,5356,461,8,V002
2024-08-17,106,Equipment,MRI Scanner,33213797,1,3,2,1,57,V005
2024-08-17,105,Equipment,ECG Machine,366194,5,12,6,0,26,V003
2024-08-18,207,Consumable,Blood Bags,507,382,2204,2149,84,14,V005
2024-08-18,200,Consumable,Gloves,6,2835,8658,6773,727,7,V005
2024-08-19,204,Consumable,Face Shield,74,957,7035,3563,542,8,V003
2024-08-19,105,Equipment,ECG Machine,367841,3,13,10,2,30,V002
2024-08-19,102,Equipment,Defibrilator,704572,4,8,4,1,35,V005
2024-08-19,203,Consumable,Gown,196,1916,6361,4795,303,11,V001
2024-08-19,104,Equipment,Hospital Bed,31063,45,268,170,3,19,V002
2024-08-20,208,Consumable,Antiseptic Solution,631,883,7206,1229,143,9,V001
2024-08-20,107,Equipment,Infusion Pump,176921,10,22,15,12,14,V001
2024-08-21,209,Consumable,Cotton Rolls,85,812,5207,4780,73,8,V003
2024-08-21,203,Consumable,Gown,196,839,7449,2050,239,10,V001
2024-08-22,102,Equipment,Defibrilator,704572,2,12,2,1,31,V005
2024-08-22,205,Consumable,Syringe,21,4000,18527,5842,1858,9,V001
2024-08-23,204,Consumable,Face Shield,103,1791,9123,3289,206,5,V001
2024-08-23,201,Consumable,IV Drip,246,335,2276,1822,196,10,V005
2024-08-24,209,Consumable,Cotton Rolls,54,409,2520,1832,233,6,V002
2024-08-24,106,Equipment,MRI Scanner,31100685,1,5,5,0,34,V003
2024-08-24,201,Consumable,IV Drip,270,994,2257,1208,121,9,V001
2024-08-25,209,Consumable,Cotton Rolls,123,619,5011,3150,264,3,V001
2024-08-25,200,Consumable,Gloves,5,1616,9232,8891,965,11,V001
2024-08-25,207,Consumable,Blood Bags,843,945,2523,2330,133,15,V004
2024-08-25,200,Consumable,Gloves,6,1344,5326,2431,665,8,V005
2024-08-26,208,Consumable,Antiseptic Solution,378,1204,3094,1528,260,8,V004
2024-08-26,203,Consumable,Gown,196,1076,7527,2096,258,9,V001
2024-08-27,209,Consumable,Cotton Rolls,76,303,4848,2086,287,6,V004
2024-08-27,202,Consumable,Surgical Mask,7,7228,15914,11317,1745,5,V003
2024-08-27,206,Consumable,Bandages,29,1245,6408,1563,941,5,V001
2024-08-27,103,Equipment,Wheelchair,6566,13,59,32,3,10,V001
2024-08-27,200,Consumable,Gloves,9,2128,9976,5358,715,5,V002
2024-08-27,103,Equipment,Wheelchair,15809,9,81,30,3,8,V002
2024-08-27,100,Equipment,Ventilator,2900485,4,50,37,2,25,V003
2024-08-28,203,Consumable,Gown,237,1956,4619,4480,227,12,V003
2024-08-28,101,Equipment,X-Ray-Machine,4180254,1,19,7,0,43,V002
2024-08-28,204,Consumable,Face Shield,82,604,4763,4049,439,6,V005
2024-08-29,105,Equipment,ECG Machine,313120,4,12,5,2,22,V005
2024-08-30,204,Consumable,Face Shield,103,1331,6572,4470,590,4,V001
2024-08-30,207,Consumable,Blood Bags,843,513,2902,1299,129,6,V004
2024-08-30,209,Consumable,Cotton Rolls,54,598,4518,2008,234,6,V002
2024-08-30,102,Equipment,Defibrilator,445991,5,10,8,1,28,V001
2024-08-30,103,Equipment,Wheelchair,13926,14,100,53,4,7,V005
2024-08-31,203,Consumable,Gown,237,1857,6629,4257,464,11,V003
2024-09-01,105,Equipment,ECG Machine,313120,5,13,7,2,29,V005
2024-09-01,104,Equipment,Hospital Bed,27689,75,165,118,3,15,V003
2024-09-01,209,Consumable,Cotton Rolls,76,417,5173,4131,148,9,V004
2024-09-02,200,Consumable,Gloves,9,2107,6865,4419,418,11,V002
2024-09-02,100,Equipment,Ventilator,1879046,9,37,33,1,16,V004
2024-09-02,107,Equipment,Infusion Pump,176921,7,18,13,12,13,V001
2024-09-03,208,Consumable,Antiseptic Solution,349,1801,4998,4254,133,6,V005
2024-09-03,208,Consumable,Antiseptic Solution,349,1691,7716,1976,271,7,V005
2024-09-03,100,Equipment,Ventilator,1879046,11,26,11,1,22,V004
2024-09-04,208,Consumable,Antiseptic Solution,505,1510,5240,3803,243,9,V003
2024-09-04,203,Consumable,Gown,196,1085,3819,1887,315,10,V001
2024-09-05,206,Consumable,Bandages,41,2349,8372,5251,1444,6,V005
2024-09-05,107,Equipment,Infusion Pump,206804,9,24,19,14,19,V005
2024-09-05,204,Consumable,Face Shield,103,1393,9112,4923,396,4,V001
2024-09-05,204,Consumable,Face Shield,103,1835,7294,3768,571,5,V001
2024-09-05,200,Consumable,Gloves,9,1293,9084,8282,991,6,V002
2024-09-05,203,Consumable,Gown,81,1905,4452,1935,214,10,V004
2024-09-05,209,Consumable,Cotton Rolls,123,738,4212,2709,124,7,V001
2024-09-06,103,Equipment,Wheelchair,15809,5,48,46,2,12,V002
2024-09-06,102,Equipment,Defibrilator,689894,1,13,6,1,26,V002
2024-09-07,101,Equipment,X-Ray-Machine,3627022,5,17,9,1,36,V004
2024-09-08,103,Equipment,Wheelchair,6566,20,88,30,2,19,V001
2024-09-08,200,Consumable,Gloves,6,2040,6611,6186,997,9,V005
2024-09-09,107,Equipment,Infusion Pump,206804,6,29,11,8,14,V005
2024-09-09,200,Consumable,Gloves,7,1764,5797,2156,827,8,V004
2024-09-09,202,Consumable,Surgical Mask,7,8343,38339,34016,1709,10,V003
2024-09-10,104,Equipment,Hospital Bed,16130,60,294,251,3,23,V004
2024-09-10,201,Consumable,IV Drip,270,353,2426,1474,199,10,V001
2024-09-10,208,Consumable,Antiseptic Solution,349,1226,4766,2051,463,6,V005
2024-09-10,101,Equipment,X-Ray-Machine,4612827,4,15,15,0,45,V005
2024-09-11,105,Equipment,ECG Machine,366194,2,14,13,1,25,V003
2024-09-11,103,Equipment,Wheelchair,6566,6,88,58,0,12,V001
2024-09-11,205,Consumable,Syringe,7,1787,13385,9932,603,11,V003
2024-09-11,200,Consumable,Gloves,9,2429,8320,3642,519,10,V003
2024-09-11,101,Equipment,X-Ray-Machine,3863821,3,16,5,0,27,V003
2024-09-11,107,Equipment,Infusion Pump,125406,7,19,8,7,18,V004
2024-09-11,201,Consumable,IV Drip,246,958,4383,2028,93,5,V005
2024-09-12,205,Consumable,Syringe,23,4400,10757,8741,1157,10,V002
2024-09-12,208,Consumable,Antiseptic Solution,319,1605,6306,4371,188,12,V002
2024-09-12,106,Equipment,MRI Scanner,32971025,1,2,2,1,57,V004
2024-09-13,102,Equipment,Defibrilator,445991,1,11,3,0,28,V001
2024-09-13,106,Equipment,MRI Scanner,30163463,1,3,2,1,45,V002
2024-09-13,200,Consumable,Gloves,6,2415,6416,6333,767,6,V005
2024-09-13,207,Consumable,Blood Bags,762,744,3281,1281,51,12,V001
2024-09-13,200,Consumable,Gloves,9,1218,5150,1778,740,10,V003
2024-09-13,103,Equipment,Wheelchair,13926,20,68,43,1,19,V005
2024-09-13,207,Consumable,Blood Bags,762,755,3764,3538,147,11,V001
2024-09-14,102,Equipment,Defibrilator,445991,2,12,9,1,33,V001
2024-09-14,202,Consumable,Surgical Mask,7,6556,39840,20748,896,6,V003
2024-09-15,107,Equipment,Infusion Pump,125406,10,28,20,11,10,V004
2024-09-15,104,Equipment,Hospital Bed,27689,95,244,227,1,18,V003
2024-09-15,207,Consumable,Blood Bags,1054,954,2986,1558,126,9,V002
2024-09-15,203,Consumable,Gown,196,1509,7828,6242,223,6,V001
2024-09-16,202,Consumable,Surgical Mask,5,3419,37694,22223,2332,4,V005
2024-09-16,100,Equipment,Ventilator,1879046,5,48,43,3,30,V004
2024-09-17,106,Equipment,MRI Scanner,31100685,2,2,2,0,47,V003
2024-09-17,208,Consumable,Antiseptic Solution,349,1663,5283,2832,389,7,V005
2024-09-17,208,Consumable,Antiseptic Solution,378,703,6959,1275,167,5,V004
2024-09-18,206,Consumable,Bandages,41,3916,10049,4633,410,9,V002
2024-09-18,100,Equipment,Ventilator,1879046,13,49,37,2,27,V004
2024-09-18,100,Equipment,Ventilator,1999337,5,32,13,2,30,V001
2024-09-19,209,Consumable,Cotton Rolls,85,756,2779,1657,121,6,V003
2024-09-19,104,Equipment,Hospital Bed,31063,49,195,130,0,20,V002
2024-09-19,202,Consumable,Surgical Mask,4,5662,21909,15153,2900,8,V001
2024-09-19,207,Consumable,Blood Bags,762,522,1899,1305,64,12,V001
2024-09-19,205,Consumable,Syringe,23,2609,14243,11331,476,12,V005
2024-09-19,104,Equipment,Hospital Bed,51423,96,176,126,0,26,V005
2024-09-20,209,Consumable,Cotton Rolls,85,685,2090,1125,256,9,V003
2024-09-21,101,Equipment,X-Ray-Machine,4612827,5,16,6,0,42,V005
2024-09-21,208,Consumable,Antiseptic Solution,378,1146,4791,3119,118,9,V004
2024-09-21,201,Consumable,IV Drip,237,411,4838,3483,107,5,V004
2024-09-21,106,Equipment,MRI Scanner,29074330,2,2,2,0,59,V001
2024-09-21,203,Consumable,Gown,237,1280,5881,2673,411,11,V003
2024-09-22,102,Equipment,Defibrilator,704572,3,8,6,0,28,V005
2024-09-22,103,Equipment,Wheelchair,9908,8,80,34,1,16,V003
2024-09-22,204,Consumable,Face Shield,103,1234,7100,5840,295,5,V001
2024-09-22,207,Consumable,Blood Bags,762,421,1671,1627,56,7,V001
2024-09-22,103,Equipment,Wheelchair,15809,13,81,18,0,17,V002
2024-09-23,105,Equipment,ECG Machine,366194,3,14,11,1,22,V003
2024-09-23,100,Equipment,Ventilator,3142549,14,43,41,3,18,V002
2024-09-23,202,Consumable,Surgical Mask,7,3823,29548,16675,1323,5,V003
2024-09-24,104,Equipment,Hospital Bed,31063,43,279,103,1,27,V002
2024-09-24,203,Consumable,Gown,237,1455,4270,2597,378,8,V003
2024-09-24,201,Consumable,IV Drip,248,661,2973,1074,153,5,V002
2024-09-24,103,Equipment,Wheelchair,13926,10,65,62,3,20,V005
2024-09-24,107,Equipment,Infusion Pump,206804,7,26,17,13,20,V005
2024-09-24,207,Consumable,Blood Bags,762,416,3512,3208,109,8,V001
2024-09-24,106,Equipment,MRI Scanner,29074330,2,2,2,0,33,V001
2024-09-25,202,Consumable,Surgical Mask,3,7757,23208,17468,1099,7,V004
2024-09-25,102,Equipment,Defibrilator,383361,1,9,6,0,35,V004
2024-09-26,205,Consumable,Syringe,23,2450,12894,2552,1221,9,V002
2024-09-26,207,Consumable,Blood Bags,795,879,4314,3234,122,11,V003
2024-09-27,208,Consumable,Antiseptic Solution,378,1635,7376,3474,328,10,V004
2024-09-27,103,Equipment,Wheelchair,13926,12,83,43,4,13,V005
2024-09-27,202,Consumable,Surgical Mask,5,7096,27378,19348,2203,6,V005
2024-09-27,200,Consumable,Gloves,7,1877,8576,6023,884,6,V004
2024-09-27,209,Consumable,Cotton Rolls,54,458,4209,1284,206,4,V002
2024-09-28,104,Equipment,Hospital Bed,27689,93,262,100,1,29,V003
2024-09-28,205,Consumable,Syringe,23,4652,10828,7169,1154,9,V002
2024-09-28,103,Equipment,Wheelchair,15622,14,37,19,1,10,V004
2024-09-28,107,Equipment,Infusion Pump,176921,7,17,8,5,20,V001
2024-09-29,107,Equipment,Infusion Pump,206804,9,27,25,6,12,V005
2024-09-29,206,Consumable,Bandages,29,3981,7233,5696,474,6,V001
2024-09-29,103,Equipment,Wheelchair,13926,13,57,46,0,18,V005
2024-09-29,200,Consumable,Gloves,5,1724,8942,8774,960,11,V001
2024-09-29,107,Equipment,Infusion Pump,212601,6,21,10,5,16,V002
2024-09-29,207,Consumable,Blood Bags,843,566,2852,1865,147,9,V004
2024-09-29,102,Equipment,Defibrilator,384358,2,13,13,1,39,V003
2024-09-29,105,Equipment,ECG Machine,256587,4,10,8,1,19,V001
2024-09-30,200,Consumable,Gloves,5,1839,9305,8194,548,5,V001
2024-09-30,107,Equipment,Infusion Pump,206804,6,18,15,6,15,V005
2024-10-01,206,Consumable,Bandages,41,2074,6876,4005,310,6,V005
2024-10-01,207,Consumable,Blood Bags,507,710,1987,1286,117,11,V005
2024-10-01,205,Consumable,Syringe,23,4334,9008,8598,647,6,V002
2024-10-01,209,Consumable,Cotton Rolls,123,788,2379,1044,114,5,V001
2024-10-02,209,Consumable,Cotton Rolls,123,770,3167,1665,225,3,V001
2024-10-02,105,Equipment,ECG Machine,367841,3,14,8,2,25,V002
2024-10-02,201,Consumable,IV Drip,245,488,2820,721,110,8,V003
2024-10-03,100,Equipment,Ventilator,2232401,8,35,27,1,19,V005
2024-10-03,200,Consumable,Gloves,9,1061,5346,3372,248,11,V003
2024-10-03,105,Equipment,ECG Machine,313120,2,11,4,0,29,V005
2024-10-04,208,Consumable,Antiseptic Solution,631,502,6206,1458,419,10,V001
2024-10-04,202,Consumable,Surgical Mask,3,4683,39193,34857,2262,8,V004
2024-10-04,201,Consumable,IV Drip,270,763,3555,3359,188,10,V001
2024-10-04,200,Consumable,Gloves,5,1175,9138,1433,647,7,V001
2024-10-05,105,Equipment,ECG Machine,313120,4,10,7,1,24,V005
2024-10-05,100,Equipment,Ventilator,1879046,9,44,34,2,22,V004
2024-10-05,104,Equipment,Hospital Bed,27689,42,156,49,1,19,V003
2024-10-05,207,Consumable,Blood Bags,762,973,4385,3516,60,14,V001
2024-10-06,106,Equipment,MRI Scanner,29074330,1,2,2,1,38,V001
2024-10-06,207,Consumable,Blood Bags,1054,569,1990,682,131,7,V002
2024-10-06,100,Equipment,Ventilator,1879046,4,50,23,1,16,V004
2024-10-07,203,Consumable,Gown,81,1005,3695,1858,303,11,V004
2024-10-07,100,Equipment,Ventilator,1879046,3,44,5,4,16,V004
2024-10-07,207,Consumable,Blood Bags,795,595,4372,2299,144,15,V003
2024-10-07,209,Consumable,Cotton Rolls,54,851,2396,2127,91,5,V002
2024-10-08,105,Equipment,ECG Machine,313120,2,13,6,2,27,V005
2024-10-08,200,Consumable,Gloves,6,1974,7373,3949,250,9,V005
2024-10-08,100,Equipment,Ventilator,2232401,8,44,32,4,29,V005
2024-10-09,103,Equipment,Wheelchair,15622,16,52,29,5,18,V004
2024-10-10,208,Consumable,Antiseptic Solution,378,1349,5210,5175,448,8,V004
2024-10-11,103,Equipment,Wheelchair,15809,18,56,44,1,7,V002
2024-10-11,205,Consumable,Syringe,24,4737,9512,5974,768,5,V004
2024-10-11,207,Consumable,Blood Bags,762,596,4009,1976,35,6,V001
2024-10-11,204,Consumable,Face Shield,74,561,9488,3050,448,7,V003
2024-10-12,208,Consumable,Antiseptic Solution,631,1070,3220,1347,248,11,V001
2024-10-12,102,Equipment,Defibrilator,384358,1,12,2,1,39,V003
2024-10-14,101,Equipment,X-Ray-Machine,3627022,2,16,3,0,26,V004
2024-10-14,100,Equipment,Ventilator,1879046,15,45,16,3,25,V004
2024-10-14,107,Equipment,Infusion Pump,125406,9,20,12,13,13,V004
2024-10-15,209,Consumable,Cotton Rolls,123,693,3259,3036,162,7,V001
2024-10-15,104,Equipment,Hospital Bed,27689,38,178,146,1,17,V003
2024-10-15,208,Consumable,Antiseptic Solution,349,1406,5593,3129,216,9,V005
2024-10-15,104,Equipment,Hospital Bed,27689,37,279,67,0,24,V003
2024-10-15,200,Consumable,Gloves,5,1870,6914,3314,725,8,V001
2024-10-15,209,Consumable,Cotton Rolls,54,957,3407,1502,201,8,V002
2024-10-15,102,Equipment,Defibrilator,383361,5,15,5,1,29,V004
2024-10-16,202,Consumable,Surgical Mask,4,5162,35189,14873,1879,10,V001
2024-10-16,201,Consumable,IV Drip,270,441,3650,2427,129,10,V001
2024-10-16,207,Consumable,Blood Bags,843,625,4794,1437,110,11,V004
2024-10-16,102,Equipment,Defibrilator,704572,3,12,7,0,34,V005
2024-10-17,101,Equipment,X-Ray-Machine,4180254,4,20,15,1,34,V002
2024-10-17,202,Consumable,Surgical Mask,4,5007,36258,24175,2420,3,V001
2024-10-17,106,Equipment,MRI Scanner,29074330,1,3,2,0,49,V001
2024-10-17,206,Consumable,Bandages,41,1739,6958,6122,1500,8,V005
2024-10-18,203,Consumable,Gown,81,1558,7723,7015,312,8,V004
2024-10-18,206,Consumable,Bandages,39,2182,8415,8319,833,5,V004
2024-10-18,104,Equipment,Hospital Bed,28362,96,190,114,3,23,V001
2024-10-19,102,Equipment,Defibrilator,689894,1,11,4,0,34,V002
2024-10-19,207,Consumable,Blood Bags,762,711,2688,1692,125,15,V001
2024-10-19,201,Consumable,IV Drip,248,713,3530,1966,64,5,V002
2024-10-19,105,Equipment,ECG Machine,256587,4,12,4,3,18,V001
2024-10-19,209,Consumable,Cotton Rolls,58,417,5184,3186,179,5,V005
2024-10-20,203,Consumable,Gown,196,1982,5684,3298,289,11,V001
2024-10-21,102,Equipment,Defibrilator,384358,4,14,10,0,28,V003
2024-10-21,209,Consumable,Cotton Rolls,58,340,4791,3045,91,3,V005
2024-10-22,201,Consumable,IV Drip,237,543,2470,2105,105,5,V004
2024-10-22,206,Consumable,Bandages,41,3945,9764,5543,965,9,V002
2024-10-23,204,Consumable,Face Shield,78,1205,6139,1262,639,5,V004
2024-10-24,104,Equipment,Hospital Bed,27689,32,272,55,2,21,V003
2024-10-26,206,Consumable,Bandages,42,1064,6055,5895,328,3,V003
2024-10-26,107,Equipment,Infusion Pump,125406,6,20,18,14,18,V004
2024-10-26,208,Consumable,Antiseptic Solution,349,1931,6093,4110,136,11,V005
2024-10-27,207,Consumable,Blood Bags,843,899,3951,3914,33,7,V004
2024-10-27,105,Equipment,ECG Machine,366194,2,10,3,0,16,V003
2024-10-27,104,Equipment,Hospital Bed,16130,54,180,59,3,25,V004
2024-10-27,106,Equipment,MRI Scanner,32971025,2,5,2,0,57,V004
2024-10-27,101,Equipment,X-Ray-Machine,2798274,1,16,6,1,24,V001
2024-10-27,104,Equipment,Hospital Bed,27689,50,263,198,0,28,V003
2024-10-27,103,Equipment,Wheelchair,13926,10,65,63,2,16,V005
2024-10-27,208,Consumable,Antiseptic Solution,378,703,4504,3425,289,11,V004
2024-10-28,201,Consumable,IV Drip,237,592,4933,1378,183,5,V004
2024-10-28,207,Consumable,Blood Bags,843,484,4952,2888,68,11,V004
2024-10-28,207,Consumable,Blood Bags,507,484,3552,1758,104,6,V005
2024-10-28,201,Consumable,IV Drip,237,534,2265,1759,182,7,V004
2024-10-29,209,Consumable,Cotton Rolls,58,980,3493,1416,257,5,V005
2024-10-29,104,Equipment,Hospital Bed,28362,40,229,110,0,19,V001
2024-10-29,103,Equipment,Wheelchair,9908,15,52,36,3,15,V003
2024-10-30,204,Consumable,Face Shield,82,1233,6675,3628,577,7,V005
2024-10-30,205,Consumable,Syringe,23,4314,14884,13909,1251,8,V005
2024-10-30,208,Consumable,Antiseptic Solution,378,1506,3757,3181,405,9,V004
2024-10-30,100,Equipment,Ventilator,2900485,4,42,29,1,25,V003
2024-10-30,201,Consumable,IV Drip,237,816,2421,1291,61,5,V004
2024-10-31,200,Consumable,Gloves,6,2869,9853,9622,829,12,V005
2024-10-31,206,Consumable,Bandages,39,3645,11602,7312,430,4,V004
2024-10-31,202,Consumable,Surgical Mask,4,9939,47927,46325,750,9,V001
2024-10-31,104,Equipment,Hospital Bed,27689,84,274,138,2,15,V003
2024-10-31,100,Equipment,Ventilator,1879046,7,32,23,5,24,V004
2024-11-01,209,Consumable,Cotton Rolls,76,524,2762,1784,241,7,V004
2024-11-01,104,Equipment,Hospital Bed,28362,64,290,263,0,19,V001
2024-11-01,202,Consumable,Surgical Mask,4,4883,19539,11255,2481,4,V001
2024-11-01,204,Consumable,Face Shield,52,1591,5624,3070,797,5,V002
2024-11-02,202,Consumable,Surgical Mask,4,7858,43637,30440,2693,4,V001
2024-11-02,209,Consumable,Cotton Rolls,123,957,3864,2704,99,9,V001
2024-11-03,207,Consumable,Blood Bags,1054,945,2442,1353,26,5,V002
